capacity_log2,table_type,load_factor,repetition,phase,num_ops,time_seconds,avg_probes,max_probes
18,linear,0.800000,10,lookup_fail,209715,0.005971,13.277629,286
18,robinhood,0.800000,10,insert,209715,0.004141,3.024529,254
18,robinhood,0.800000,10,lookup_success,209715,0.005028,3.024529,25
18,robinhood,0.800000,10,lookup_fail,209715,0.004245,3.423661,26
18,linear,0.800000,11,insert,209715,0.003777,3.015621,214
18,linear,0.800000,11,lookup_success,209715,0.003150,3.015621,214
18,linear,0.800000,11,lookup_fail,209715,0.006396,12.997363,219
18,robinhood,0.800000,11,insert,209715,0.003596,3.015621,214
18,robinhood,0.800000,11,lookup_success,209715,0.004459,3.015621,26
18,robinhood,0.800000,11,lookup_fail,209715,0.004178,3.406046,27
18,linear,0.800000,12,insert,209715,0.003155,2.987235,295
18,linear,0.800000,12,lookup_success,209715,0.002855,2.987235,295
18,linear,0.800000,12,lookup_fail,209715,0.006960,12.843469,303
18,robinhood,0.800000,12,insert,209715,0.003770,2.987235,295
18,robinhood,0.800000,12,lookup_success,209715,0.004514,2.987235,25
18,robinhood,0.800000,12,lookup_fail,209715,0.004110,3.392771,24
18,linear,0.800000,13,insert,209715,0.003470,2.975457,316
18,linear,0.800000,13,lookup_success,209715,0.002742,2.975457,316
18,linear,0.800000,13,lookup_fail,209715,0.007011,13.300699,446
18,robinhood,0.800000,13,insert,209715,0.003869,2.975457,316
18,robinhood,0.800000,13,lookup_success,209715,0.004027,2.975457,23
18,robinhood,0.800000,13,lookup_fail,209715,0.004710,3.375553,24
18,linear,0.800000,14,insert,209715,0.003163,3.045643,275
18,linear,0.800000,14,lookup_success,209715,0.003163,3.045643,275
18,linear,0.800000,14,lookup_fail,209715,0.006988,13.222764,316
18,robinhood,0.800000,14,insert,209715,0.004298,3.045643,275
18,robinhood,0.800000,14,lookup_success,209715,0.004338,3.045643,27
18,robinhood,0.800000,14,lookup_fail,209715,0.004168,3.427318,28
18,linear,0.800000,15,insert,209715,0.002931,3.026841,244
18,linear,0.800000,15,lookup_success,209715,0.003162,3.026841,244
18,linear,0.800000,15,lookup_fail,209715,0.006869,13.303898,256
18,robinhood,0.800000,15,insert,209715,0.003772,3.026841,244
18,robinhood,0.800000,15,lookup_success,209715,0.005054,3.026841,21
18,robinhood,0.800000,15,lookup_fail,209715,0.004378,3.422774,22
18,linear,0.800000,16,insert,209715,0.003660,2.970317,201
18,linear,0.800000,16,lookup_success,209715,0.002439,2.970317,201
18,linear,0.800000,16,lookup_fail,209715,0.005885,12.965019,323
18,robinhood,0.800000,16,insert,209715,0.004030,2.970317,201
18,robinhood,0.800000,16,lookup_success,209715,0.004544,2.970317,28
18,robinhood,0.800000,16,lookup_fail,209715,0.004256,3.379191,29
18,linear,0.800000,17,insert,209715,0.002809,2.990873,170
18,linear,0.800000,17,lookup_success,209715,0.002675,2.990873,170
18,linear,0.800000,17,lookup_fail,209715,0.006371,13.011668,213
18,robinhood,0.800000,17,insert,209715,0.003911,2.990873,170
18,robinhood,0.800000,17,lookup_success,209715,0.004138,2.990873,25
18,robinhood,0.800000,17,lookup_fail,209715,0.004103,3.390396,25
18,linear,0.800000,18,insert,209715,0.003481,3.007901,229
18,linear,0.800000,18,lookup_success,209715,0.002882,3.007901,229
18,linear,0.800000,18,lookup_fail,209715,0.006312,13.109778,273
18,robinhood,0.800000,18,insert,209715,0.003740,3.007901,229
18,robinhood,0.800000,18,lookup_success,209715,0.004407,3.007901,26
18,robinhood,0.800000,18,lookup_fail,209715,0.004040,3.403977,27
18,linear,0.800000,19,insert,209715,0.003025,3.014544,184
18,linear,0.800000,19,lookup_success,209715,0.002476,3.014544,184
18,linear,0.800000,19,lookup_fail,209715,0.006599,12.997621,221
18,robinhood,0.800000,19,insert,209715,0.003864,3.014544,184
18,robinhood,0.800000,19,lookup_success,209715,0.003939,3.014544,25
18,robinhood,0.800000,19,lookup_fail,209715,0.003559,3.415421,26
18,linear,0.800000,20,insert,209715,0.003341,2.986305,156
18,linear,0.800000,20,lookup_success,209715,0.002849,2.986305,156
18,linear,0.800000,20,lookup_fail,209715,0.005907,12.778681,201
18,robinhood,0.800000,20,insert,209715,0.003709,2.986305,156
18,robinhood,0.800000,20,lookup_success,209715,0.004093,2.986305,22
18,robinhood,0.800000,20,lookup_fail,209715,0.003644,3.393129,22
18,linear,0.800000,21,insert,209715,0.003309,3.013533,301
18,linear,0.800000,21,lookup_success,209715,0.002730,3.013533,301
18,linear,0.800000,21,lookup_fail,209715,0.006832,13.061083,340
18,robinhood,0.800000,21,insert,209715,0.003826,3.013533,301
18,robinhood,0.800000,21,lookup_success,209715,0.003781,3.013533,26
18,robinhood,0.800000,21,lookup_fail,209715,0.003765,3.403028,27
18,linear,0.800000,22,insert,209715,0.003115,3.017300,192
18,linear,0.800000,22,lookup_success,209715,0.002743,3.017300,192
18,linear,0.800000,22,lookup_fail,209715,0.006613,13.002866,220
18,robinhood,0.800000,22,insert,209715,0.003533,3.017300,192
18,robinhood,0.800000,22,lookup_success,209715,0.003887,3.017300,26
18,robinhood,0.800000,22,lookup_fail,209715,0.003791,3.415950,27
18,linear,0.800000,23,insert,209715,0.003104,3.003247,244
18,linear,0.800000,23,lookup_success,209715,0.002754,3.003247,244
18,linear,0.800000,23,lookup_fail,209715,0.006083,12.849100,343
18,robinhood,0.800000,23,insert,209715,0.003871,3.003247,244
18,robinhood,0.800000,23,lookup_success,209715,0.004753,3.003247,25
18,robinhood,0.800000,23,lookup_fail,209715,0.004146,3.406146,26
18,linear,0.800000,24,insert,209715,0.003424,2.982424,186
18,linear,0.800000,24,lookup_success,209715,0.002758,2.982424,186
18,linear,0.800000,24,lookup_fail,209715,0.005919,12.918623,223
18,robinhood,0.800000,24,insert,209715,0.004284,2.982424,186
18,robinhood,0.800000,24,lookup_success,209715,0.004073,2.982424,25
18,robinhood,0.800000,24,lookup_fail,209715,0.003504,3.386672,26
18,linear,0.800000,25,insert,209715,0.003187,2.972062,199
18,linear,0.800000,25,lookup_success,209715,0.002566,2.972062,199
18,linear,0.800000,25,lookup_fail,209715,0.005874,12.943676,319
18,robinhood,0.800000,25,insert,209715,0.003749,2.972062,199
18,robinhood,0.800000,25,lookup_success,209715,0.003888,2.972062,27
18,robinhood,0.800000,25,lookup_fail,209715,0.003546,3.374174,28
18,linear,0.800000,26,insert,209715,0.003549,2.989119,206
18,linear,0.800000,26,lookup_success,209715,0.002840,2.989119,206
18,linear,0.800000,26,lookup_fail,209715,0.006247,12.906440,224
18,robinhood,0.800000,26,insert,209715,0.003366,2.989119,206
18,robinhood,0.800000,26,lookup_success,209715,0.004045,2.989119,24
18,robinhood,0.800000,26,lookup_fail,209715,0.003992,3.392795,25
18,linear,0.800000,27,insert,209715,0.003165,2.977756,241
18,linear,0.800000,27,lookup_success,209715,0.002611,2.977756,241
18,linear,0.800000,27,lookup_fail,209715,0.006547,12.837847,308
18,robinhood,0.800000,27,insert,209715,0.003734,2.977756,241
18,robinhood,0.800000,27,lookup_success,209715,0.003828,2.977756,32
18,robinhood,0.800000,27,lookup_fail,209715,0.003809,3.372239,33
18,linear,0.800000,28,insert,209715,0.003169,2.993525,170
18,linear,0.800000,28,lookup_success,209715,0.003171,2.993525,170
18,linear,0.800000,28,lookup_fail,209715,0.006188,12.894438,215
18,robinhood,0.800000,28,insert,209715,0.003421,2.993525,170
18,robinhood,0.800000,28,lookup_success,209715,0.004422,2.993525,21
18,robinhood,0.800000,28,lookup_fail,209715,0.004509,3.392628,22
18,linear,0.800000,29,insert,209715,0.003318,3.002770,287
18,linear,0.800000,29,lookup_success,209715,0.002974,3.002770,287
18,linear,0.800000,29,lookup_fail,209715,0.006876,13.302801,352
18,robinhood,0.800000,29,insert,209715,0.004411,3.002770,287
18,robinhood,0.800000,29,lookup_success,209715,0.003830,3.002770,27
18,robinhood,0.800000,29,lookup_fail,209715,0.003781,3.409184,28
18,linear,0.800000,30,insert,209715,0.003202,3.021882,248
18,linear,0.800000,30,lookup_success,209715,0.003084,3.021882,248
18,linear,0.800000,30,lookup_fail,209715,0.006247,13.308290,249
18,robinhood,0.800000,30,insert,209715,0.003879,3.021882,248
18,robinhood,0.800000,30,lookup_success,209715,0.004094,3.021882,30
18,robinhood,0.800000,30,lookup_fail,209715,0.004094,3.423775,31
18,linear,0.850000,1,insert,222822,0.004393,3.855499,338
18,linear,0.850000,1,lookup_success,222822,0.003195,3.855499,338
18,linear,0.850000,1,lookup_fail,222822,0.007485,22.770732,352
18,robinhood,0.850000,1,insert,222822,0.005229,3.855499,338
18,robinhood,0.850000,1,lookup_success,222822,0.004990,3.855499,30
18,robinhood,0.850000,1,lookup_fail,222822,0.004517,4.278518,31
18,linear,0.850000,2,insert,222822,0.003858,3.829828,286
18,linear,0.850000,2,lookup_success,222822,0.002967,3.829828,286
18,linear,0.850000,2,lookup_fail,222822,0.007423,22.870089,457
18,robinhood,0.850000,2,insert,222822,0.005194,3.829828,286
18,robinhood,0.850000,2,lookup_success,222822,0.005273,3.829828,24
18,robinhood,0.850000,2,lookup_fail,222822,0.004612,4.252551,25
18,linear,0.850000,3,insert,222822,0.003945,3.895100,497
18,linear,0.850000,3,lookup_success,222822,0.003232,3.895100,497
18,linear,0.850000,3,lookup_fail,222822,0.007594,24.038573,651
18,robinhood,0.850000,3,insert,222822,0.005124,3.895100,497
18,robinhood,0.850000,3,lookup_success,222822,0.006187,3.895100,38
18,robinhood,0.850000,3,lookup_fail,222822,0.005448,4.317065,39
18,linear,0.850000,4,insert,222822,0.003590,3.840478,326
18,linear,0.850000,4,lookup_success,222822,0.003790,3.840478,326
18,linear,0.850000,4,lookup_fail,222822,0.008587,22.084458,372
18,robinhood,0.850000,4,insert,222822,0.004957,3.840478,326
18,robinhood,0.850000,4,lookup_success,222822,0.004959,3.840478,30
18,robinhood,0.850000,4,lookup_fail,222822,0.004372,4.266468,30
18,linear,0.850000,5,insert,222822,0.004589,3.849256,303
18,linear,0.850000,5,lookup_success,222822,0.003916,3.849256,303
18,linear,0.850000,5,lookup_fail,222822,0.008289,22.816818,339
18,robinhood,0.850000,5,insert,222822,0.004550,3.849256,303
18,robinhood,0.850000,5,lookup_success,222822,0.008851,3.849256,31
18,robinhood,0.850000,5,lookup_fail,222822,0.006685,4.265732,32
18,linear,0.850000,6,insert,222822,0.003452,3.862415,311
18,linear,0.850000,6,lookup_success,222822,0.003302,3.862415,311
18,linear,0.850000,6,lookup_fail,222822,0.007799,22.413945,362
18,robinhood,0.850000,6,insert,222822,0.005100,3.862415,311
18,robinhood,0.850000,6,lookup_success,222822,0.005002,3.862415,33
18,robinhood,0.850000,6,lookup_fail,222822,0.004765,4.270310,34
18,linear,0.850000,7,insert,222822,0.003958,3.921498,377
18,linear,0.850000,7,lookup_success,222822,0.003200,3.921498,377
18,linear,0.850000,7,lookup_fail,222822,0.007188,23.010623,429
18,robinhood,0.850000,7,insert,222822,0.004554,3.921498,377
18,robinhood,0.850000,7,lookup_success,222822,0.005493,3.921498,32
18,robinhood,0.850000,7,lookup_fail,222822,0.004730,4.316737,32
18,linear,0.850000,8,insert,222822,0.003533,3.901814,446
18,linear,0.850000,8,lookup_success,222822,0.003813,3.901814,446
18,linear,0.850000,8,lookup_fail,222822,0.008010,23.763116,502
18,robinhood,0.850000,8,insert,222822,0.004703,3.901814,446
18,robinhood,0.850000,8,lookup_success,222822,0.005020,3.901814,36
18,robinhood,0.850000,8,lookup_fail,222822,0.004431,4.319686,35
18,linear,0.850000,9,insert,222822,0.003989,3.889921,563
18,linear,0.850000,9,lookup_success,222822,0.003003,3.889921,563
18,linear,0.850000,9,lookup_fail,222822,0.006909,23.741843,618
18,robinhood,0.850000,9,insert,222822,0.004731,3.889921,563
18,robinhood,0.850000,9,lookup_success,222822,0.005078,3.889921,32
18,robinhood,0.850000,9,lookup_fail,222822,0.004543,4.314278,32
18,linear,0.850000,10,insert,222822,0.003623,3.808574,291
18,linear,0.850000,10,lookup_success,222822,0.003242,3.808574,291
18,linear,0.850000,10,lookup_fail,222822,0.007467,22.025428,367
18,robinhood,0.850000,10,insert,222822,0.004660,3.808574,291
18,robinhood,0.850000,10,lookup_success,222822,0.005017,3.808574,31
18,robinhood,0.850000,10,lookup_fail,222822,0.005360,4.249549,32
18,linear,0.850000,11,insert,222822,0.004057,3.837839,325
18,linear,0.850000,11,lookup_success,222822,0.003653,3.837839,325
18,linear,0.850000,11,lookup_fail,222822,0.008551,22.971897,387
18,robinhood,0.850000,11,insert,222822,0.005352,3.837839,325
18,robinhood,0.850000,11,lookup_success,222822,0.005689,3.837839,36
18,robinhood,0.850000,11,lookup_fail,222822,0.005243,4.251367,35
18,linear,0.850000,12,insert,222822,0.004363,3.781732,366
18,linear,0.850000,12,lookup_success,222822,0.004111,3.781732,366
18,linear,0.850000,12,lookup_fail,222822,0.008966,21.813439,422
18,robinhood,0.850000,12,insert,222822,0.005834,3.781732,366
18,robinhood,0.850000,12,lookup_success,222822,0.005918,3.781732,28
18,robinhood,0.850000,12,lookup_fail,222822,0.006664,4.201717,29
18,linear,0.850000,13,insert,222822,0.004549,3.787306,407
18,linear,0.850000,13,lookup_success,222822,0.004062,3.787306,407
18,linear,0.850000,13,lookup_fail,222822,0.009308,22.262012,412
18,robinhood,0.850000,13,insert,222822,0.006132,3.787306,407
18,robinhood,0.850000,13,lookup_success,222822,0.006235,3.787306,26
18,robinhood,0.850000,13,lookup_fail,222822,0.007042,4.226665,27
18,linear,0.850000,14,insert,222822,0.004364,3.842556,284
18,linear,0.850000,14,lookup_success,222822,0.004302,3.842556,284
18,linear,0.850000,14,lookup_fail,222822,0.010229,22.489355,324
18,robinhood,0.850000,14,insert,222822,0.006063,3.842556,284
18,robinhood,0.850000,14,lookup_success,222822,0.006763,3.842556,33
18,robinhood,0.850000,14,lookup_fail,222822,0.006178,4.270952,34
18,linear,0.850000,15,insert,222822,0.004819,3.946127,282
18,linear,0.850000,15,lookup_success,222822,0.004387,3.946127,282
18,linear,0.850000,15,lookup_fail,222822,0.010726,23.747776,352
18,robinhood,0.850000,15,insert,222822,0.006503,3.946127,282
18,robinhood,0.850000,15,lookup_success,222822,0.006691,3.946127,37
18,robinhood,0.850000,15,lookup_fail,222822,0.006388,4.343714,37
18,linear,0.850000,16,insert,222822,0.004853,3.694819,248
18,linear,0.850000,16,lookup_success,222822,0.004511,3.694819,248
18,linear,0.850000,16,lookup_fail,222822,0.010312,20.985921,380
18,robinhood,0.850000,16,insert,222822,0.006490,3.694819,248
18,robinhood,0.850000,16,lookup_success,222822,0.006564,3.694819,24
18,robinhood,0.850000,16,lookup_fail,222822,0.006473,4.135103,24
18,linear,0.850000,17,insert,222822,0.004917,3.821615,369
18,linear,0.850000,17,lookup_success,222822,0.004840,3.821615,369
18,linear,0.850000,17,lookup_fail,222822,0.010555,22.505798,386
18,robinhood,0.850000,17,insert,222822,0.006228,3.821615,369
18,robinhood,0.850000,17,lookup_success,222822,0.006847,3.821615,29
18,robinhood,0.850000,17,lookup_fail,222822,0.006393,4.251156,30
18,linear,0.850000,18,insert,222822,0.004799,3.769183,354
18,linear,0.850000,18,lookup_success,222822,0.004806,3.769183,354
18,linear,0.850000,18,lookup_fail,222822,0.010620,22.026649,533
18,robinhood,0.850000,18,insert,222822,0.006704,3.769183,354
18,robinhood,0.850000,18,lookup_success,222822,0.006869,3.769183,33
18,robinhood,0.850000,18,lookup_fail,222822,0.006645,4.209593,33
18,linear,0.850000,19,insert,222822,0.004822,3.782679,377
18,linear,0.850000,19,lookup_success,222822,0.004624,3.782679,377
18,linear,0.850000,19,lookup_fail,222822,0.011116,22.532524,624
18,robinhood,0.850000,19,insert,222822,0.006422,3.782679,377
18,robinhood,0.850000,19,lookup_success,222822,0.006744,3.782679,29
18,robinhood,0.850000,19,lookup_fail,222822,0.007238,4.221854,30
18,linear,0.850000,20,insert,222822,0.004894,3.869990,711
18,linear,0.850000,20,lookup_success,222822,0.004666,3.869990,711
18,linear,0.850000,20,lookup_fail,222822,0.011393,23.370812,792
18,robinhood,0.850000,20,insert,222822,0.006884,3.869990,711
18,robinhood,0.850000,20,lookup_success,222822,0.007136,3.869990,43
18,robinhood,0.850000,20,lookup_fail,222822,0.007095,4.293898,44
18,linear,0.850000,21,insert,222822,0.005071,3.727881,319
18,linear,0.850000,21,lookup_success,222822,0.006038,3.727881,319
18,linear,0.850000,21,lookup_fail,222822,0.010985,21.771944,384
18,robinhood,0.850000,21,insert,222822,0.006587,3.727881,319
18,robinhood,0.850000,21,lookup_success,222822,0.006969,3.727881,29
18,robinhood,0.850000,21,lookup_fail,222822,0.006676,4.161726,29
18,linear,0.850000,22,insert,222822,0.006523,3.880079,561
18,linear,0.850000,22,lookup_success,222822,0.004663,3.880079,561
18,linear,0.850000,22,lookup_fail,222822,0.011520,23.659450,610
18,robinhood,0.850000,22,insert,222822,0.007259,3.880079,561
18,robinhood,0.850000,22,lookup_success,222822,0.007245,3.880079,30
18,robinhood,0.850000,22,lookup_fail,222822,0.007045,4.291749,31
18,linear,0.850000,23,insert,222822,0.004894,3.840429,382
18,linear,0.850000,23,lookup_success,222822,0.004987,3.840429,382
18,linear,0.850000,23,lookup_fail,222822,0.010998,22.574809,468
18,robinhood,0.850000,23,insert,222822,0.006698,3.840429,382
18,robinhood,0.850000,23,lookup_success,222822,0.007048,3.840429,30
18,robinhood,0.850000,23,lookup_fail,222822,0.006991,4.271445,31
18,linear,0.850000,24,insert,222822,0.004963,3.880003,454
18,linear,0.850000,24,lookup_success,222822,0.004911,3.880003,454
18,linear,0.850000,24,lookup_fail,222822,0.011155,23.430824,482
18,robinhood,0.850000,24,insert,222822,0.006761,3.880003,454
18,robinhood,0.850000,24,lookup_success,222822,0.007349,3.880003,31
18,robinhood,0.850000,24,lookup_fail,222822,0.007033,4.298821,32
18,linear,0.850000,25,insert,222822,0.005368,3.906656,345
18,linear,0.850000,25,lookup_success,222822,0.004596,3.906656,345
18,linear,0.850000,25,lookup_fail,222822,0.012408,23.506952,392
18,robinhood,0.850000,25,insert,222822,0.006776,3.906656,345
18,robinhood,0.850000,25,lookup_success,222822,0.007006,3.906656,36
18,robinhood,0.850000,25,lookup_fail,222822,0.006650,4.320861,36
18,linear,0.850000,26,insert,222822,0.004777,3.858407,324
18,linear,0.850000,26,lookup_success,222822,0.004915,3.858407,324
18,linear,0.850000,26,lookup_fail,222822,0.010821,22.738778,381
18,robinhood,0.850000,26,insert,222822,0.006778,3.858407,324
18,robinhood,0.850000,26,lookup_success,222822,0.007290,3.858407,30
18,robinhood,0.850000,26,lookup_fail,222822,0.007613,4.274187,31
18,linear,0.850000,27,insert,222822,0.005202,3.796631,433
18,linear,0.850000,27,lookup_success,222822,0.004788,3.796631,433
18,linear,0.850000,27,lookup_fail,222822,0.010850,22.239020,454
18,robinhood,0.850000,27,insert,222822,0.006739,3.796631,433
18,robinhood,0.850000,27,lookup_success,222822,0.007111,3.796631,33
18,robinhood,0.850000,27,lookup_fail,222822,0.006569,4.228801,34
18,linear,0.850000,28,insert,222822,0.004805,3.803740,263
18,linear,0.850000,28,lookup_success,222822,0.004935,3.803740,263
18,linear,0.850000,28,lookup_fail,222822,0.010709,22.162758,362
18,robinhood,0.850000,28,insert,222822,0.006605,3.803740,263
18,robinhood,0.850000,28,lookup_success,222822,0.006819,3.803740,26
18,robinhood,0.850000,28,lookup_fail,222822,0.006739,4.233828,27
18,linear,0.850000,29,insert,222822,0.004981,3.899938,293
18,linear,0.850000,29,lookup_success,222822,0.004881,3.899938,293
18,linear,0.850000,29,lookup_fail,222822,0.011610,23.463451,569
18,robinhood,0.850000,29,insert,222822,0.006857,3.899938,293
18,robinhood,0.850000,29,lookup_success,222822,0.007315,3.899938,30
